"Title","LocaleId","Url","Status","LastContentModifiedDate","Owner","Template","ResourceUsageCurrent","ResourceUsageAverage","StorageUsageCurrentMB","ConditionalAccessPolicy","SensitivityLabel","AllowSelfServiceUpgrade","AllowEditing","SharingAllowedDomainList","SharingBlockedDomainList","DenyAddAndCustomizePages","BlockDownloadLinksFileType","DefaultLinkPermission","DefaultSharingLinkType","DisableAppViews","DisableCompanyWideSharingLinks","DisableFlows","LimitedAccessFileType","LockState","SandboxedCodeActivationCapability","SharingCapability","ShowPeoplePickerSuggestionsForGuestUsers","SharingDomainRestrictionMode","LockIssue","WebsCount","CompatibilityLevel","DisableSharingForNonOwnersStatus","HubSiteId","IsHubSite","RelatedGroupId","GroupId","ORGID"
"TAI3Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI3Tu.class.8514303.2024","Active","16/08/2025 14:37:49","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","562ffecd-626a-4c3d-b7f0-8ad8ecad8b87","562ffecd-626a-4c3d-b7f0-8ad8ecad8b87",
"TAI4Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI4Tu.class.8514303.2021","Active","16/08/2025 14:27:25","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","e840b67d-dcd6-47dc-a11c-65686d9a9715","e840b67d-dcd6-47dc-a11c-65686d9a9715",
"TAI4Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI4Tu.class.8514303.2022","Active","16/08/2025 14:32:48","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","fc31b5e5-cae1-4b7f-bd3a-9d3b0bb3e7f5","fc31b5e5-cae1-4b7f-bd3a-9d3b0bb3e7f5",
"TAI4Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI4Tu.class.8514303.2023","Active","16/08/2025 14:39:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ab956edf-65d6-4764-8a50-180d75f6f551","ab956edf-65d6-4764-8a50-180d75f6f551",
"TAI4Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI4Tu1.class.8514303.2023","Active","16/08/2025 14:38:08","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","9aee76eb-1a21-4f3d-93de-220635a5e10c","9aee76eb-1a21-4f3d-93de-220635a5e10c",
"TAI4Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI4Tu.class.8514303.2024","Active","16/08/2025 14:32:48","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f1737d0c-b775-4397-9649-bbd92d96ebed","f1737d0c-b775-4397-9649-bbd92d96ebed",
"TAI5Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI5Tu.class.8514303.2021","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4b2e864e-a8c5-4f1c-9436-39237c3d1b68","4b2e864e-a8c5-4f1c-9436-39237c3d1b68",
"TAI5Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI5Tu.class.8514303.2022","Active","16/08/2025 14:34:15","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","3d83f4ff-1ecf-451a-a14a-442d0e570b17","3d83f4ff-1ecf-451a-a14a-442d0e570b17",
"TAI5Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI5Tu1.class.8514303.2023","Active","16/08/2025 14:36:18","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","2a969013-90e0-44ac-966f-bfb004328fd6","2a969013-90e0-44ac-966f-bfb004328fd6",
"TAI5Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI5Tu.class.8514303.2023","Active","16/08/2025 14:47:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","324a7ed2-4145-4886-ac16-bc38fd5e814e","324a7ed2-4145-4886-ac16-bc38fd5e814e",
"TAI5Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI5Tu.class.8514303.2024","Active","16/08/2025 14:34:15","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a2efb024-968f-4ebd-b07d-b3bc44edeeda","a2efb024-968f-4ebd-b07d-b3bc44edeeda",
"TAI6Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI6Tu.class.8514303.2021","Active","16/08/2025 14:28:54","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","488e9f70-c96a-409d-a07f-deb943874170","488e9f70-c96a-409d-a07f-deb943874170",
"TAI6Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI6Tu.class.8514303.2022","Active","16/08/2025 14:47:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8bbfd2d5-d37b-4860-b7d6-ef1dd032b257","8bbfd2d5-d37b-4860-b7d6-ef1dd032b257",
"TAI6Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI6Tu1.class.8514303.2023","Active","16/08/2025 14:37:49","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","876d236a-ab54-45f6-946f-0efb800cec42","876d236a-ab54-45f6-946f-0efb800cec42",
"TAI6Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI6Tu.class.8514303.2023","Active","16/08/2025 14:47:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d95e5144-c46d-424e-9c64-f3877ce3338a","d95e5144-c46d-424e-9c64-f3877ce3338a",
"TAI6Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI6Tu.class.8514303.2024","Active","16/08/2025 14:39:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","d61805e5-db08-425e-9110-b7cdd6d7a0af","d61805e5-db08-425e-9110-b7cdd6d7a0af",
"TAI7Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI7Tu.class.8514303.2021","Active","16/08/2025 14:34:16","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","5c5b2622-29c8-4333-a407-2695b840a7bf","5c5b2622-29c8-4333-a407-2695b840a7bf",
"TAI7Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI7Tu.class.8514303.2022","Active","15/08/2025 07:34:27","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","1f5c36bc-ec00-4b3d-8d03-a39491f7382f","1f5c36bc-ec00-4b3d-8d03-a39491f7382f",
"TAI7Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI7Tu1.class.8514303.2023","Active","15/08/2025 07:24:50","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","eea4c688-4e6d-4125-b01b-947988d970c2","eea4c688-4e6d-4125-b01b-947988d970c2",
"TAI7Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI7Tu.class.8514303.2023","Active","15/08/2025 07:52:24","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","3e536a3e-d10f-482a-be75-b21102d8a926","3e536a3e-d10f-482a-be75-b21102d8a926",
"TAI7Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI7Tu.class.8514303.2024","Active","15/08/2025 07:28:41","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","7bd74b8e-a4c2-494e-b009-4d3d36908837","7bd74b8e-a4c2-494e-b009-4d3d36908837",
"TAI8Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI8Tu.class.8514303.2021","Active","15/08/2025 07:27:27","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f0b54b4a-22f2-4af5-8f6e-a287061d24a1","f0b54b4a-22f2-4af5-8f6e-a287061d24a1",
"TAI8Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI8Tu.class.8514303.2022","Active","15/08/2025 07:25:43","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","769480d5-5b37-4c53-8062-df704c65a697","769480d5-5b37-4c53-8062-df704c65a697",
"TAI8Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI8Tu.class.8514303.2023","Active","15/08/2025 07:12:45","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","3e8924da-6755-4ce9-9044-908aebde1797","3e8924da-6755-4ce9-9044-908aebde1797",
"TAI8Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI8Tu1.class.8514303.2023","Active","15/08/2025 07:51:50","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","8efe64ed-8780-408e-902d-42922254f812","8efe64ed-8780-408e-902d-42922254f812",
"TAI8Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI8Tu.class.8514303.2024","Active","15/08/2025 07:45:07","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a48ebb99-c1d1-45b7-80b8-5ea0bd7065f4","a48ebb99-c1d1-45b7-80b8-5ea0bd7065f4",
"TAI9Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI9Tu.class.8514303.2021","Active","15/08/2025 07:28:41","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","541b7fbd-5b3d-4552-bc24-1b0d750bee82","541b7fbd-5b3d-4552-bc24-1b0d750bee82",
"TAI9Tu_Class [8514303][2022]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI9Tu.class.8514303.2022","Active","15/08/2025 07:45:09","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","5ccd58d3-6fb6-4244-a28d-71f521740d59","5ccd58d3-6fb6-4244-a28d-71f521740d59",
"TAI9Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI9Tu.class.8514303.2023","Active","15/08/2025 07:51:48","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","11cc030f-79ba-46ea-9386-fbe28625c2be","11cc030f-79ba-46ea-9386-fbe28625c2be",
"TAI9Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI9Tu1.class.8514303.2023","Active","15/08/2025 07:24:50","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ff6bfffe-5020-48d3-a4b4-df58daefc2b6","ff6bfffe-5020-48d3-a4b4-df58daefc2b6",
"TAI9Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAI9Tu.class.8514303.2024","Active","15/08/2025 07:45:07","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","9ea66d11-13b7-4134-86ea-0f150630f032","9ea66d11-13b7-4134-86ea-0f150630f032",
"TAP1Tu_Class [8514303][2023]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAP1Tu.class.8514303.2023","Active","15/08/2025 07:34:29","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","813be944-3d31-4b8a-93cb-da52f475f610","813be944-3d31-4b8a-93cb-da52f475f610",
"TAV1Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV1Tu.class.8514303.2021","Active","15/08/2025 07:34:34","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","4ec55729-a74b-4033-9d2e-4bce506ee4d6","4ec55729-a74b-4033-9d2e-4bce506ee4d6",
"TAV1Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV1Tu.class.8514303.2024","Active","15/08/2025 07:24:50","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f33a3be0-cad0-44aa-9db7-23863f010472","f33a3be0-cad0-44aa-9db7-23863f010472",
"TAV2Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV2Tu.class.8514303.2021","Active","15/08/2025 07:28:41","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","b119062f-1c39-498a-84a3-fb1ef65860be","b119062f-1c39-498a-84a3-fb1ef65860be",
"TAV2Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV2Tu.class.8514303.2024","Active","15/08/2025 07:15:44","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","a48bdaef-2812-4cfa-ad1d-7823c3000de6","a48bdaef-2812-4cfa-ad1d-7823c3000de6",
"TAV3Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV3Tu.class.8514303.2021","Active","15/08/2025 07:24:50","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","9877deec-1085-4ab1-92fe-b8f436ceec21","9877deec-1085-4ab1-92fe-b8f436ceec21",
"TAV3Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV3Tu.class.8514303.2024","Active","15/08/2025 07:12:28","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","ee379770-34aa-483e-9b1a-8fab4fb1573f","ee379770-34aa-483e-9b1a-8fab4fb1573f",
"TAV4Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV4Tu.class.8514303.2021","Active","15/08/2025 07:34:25","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","cb6d3aa2-4864-4f2b-9365-a5bbb8064734","cb6d3aa2-4864-4f2b-9365-a5bbb8064734",
"TAV4Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV4Tu.class.8514303.2024","Active","15/08/2025 07:34:33","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","f259c6b5-36ee-4645-97ae-6af852543dae","f259c6b5-36ee-4645-97ae-6af852543dae",
"TAV5Tu_Class [8514303][2021]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV5Tu.class.8514303.2021","Active","15/08/2025 07:34:29","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","67038753-53c9-40c0-8e8c-92174428f370","67038753-53c9-40c0-8e8c-92174428f370",
"TAV5Tu_Class [8514303][2024]","1033","https://mayfieldschoolpo2.sharepoint.com/sites/TAV5Tu.class.8514303.2024","Active","15/08/2025 07:52:20","","GROUP#0","0","0","1","AllowFullAccess",,"True","False",,,"Enabled","0","None","None","Unknown","Unknown","Unknown","OfficeOnlineFilesOnly","Unlock","Unknown","ExternalUserSharingOnly","False","None",,"0","15",,"00000000-0000-0000-0000-000000000000","False","416e46e0-a250-4269-8a85-10968289718b","416e46e0-a250-4269-8a85-10968289718b",
