"DisplayName","AccessType","PrimarySmtpAddress","GroupID","SharePointSiteURL"
"J8ERe_Class [8514303][2021]","Private","J8ERe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ERe.class.8514303.2021"
"J8ERs_Class [8514303][2021]","Private","J8ERs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ERs.class.8514303.2021"
"J8ETe_Class [8514303][2021]","Private","J8ETe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8ETe.class.8514303.2021"
"J8FAd_Class [8514303][2021]","Private","J8FAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FAd.class.8514303.2021"
"J8FAr_Class [8514303][2021]","Private","J8FAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FAr.class.8514303.2021"
"J8FCm_Class [8514303][2021]","Private","J8FCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FCm.class.8514303.2021"
"J8FDa_Class [8514303][2021]","Private","J8FDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FDa.class.8514303.2021"
"J8FDr_Class [8514303][2021]","Private","J8FDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FDr.class.8514303.2021"
"J8FGe_Class [8514303][2021]","Private","J8FGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FGe.class.8514303.2021"
"J8FHi_Class [8514303][2021]","Private","J8FHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FHi.class.8514303.2021"
"J8FMu_Class [8514303][2021]","Private","J8FMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FMu.class.8514303.2021"
"J8FPs_Class [8514303][2021]","Private","J8FPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FPs.class.8514303.2021"
"J8FRe_Class [8514303][2021]","Private","J8FRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FRe.class.8514303.2021"
"J8FRs_Class [8514303][2021]","Private","J8FRs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FRs.class.8514303.2021"
"J8FTe_Class [8514303][2021]","Private","J8FTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8FTe.class.8514303.2021"
"J8GAd_Class [8514303][2021]","Private","J8GAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GAd.class.8514303.2021"
"J8GAr_Class [8514303][2021]","Private","J8GAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GAr.class.8514303.2021"
"J8GCm_Class [8514303][2021]","Private","J8GCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GCm.class.8514303.2021"
"J8GDa_Class [8514303][2021]","Private","J8GDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GDa.class.8514303.2021"
"J8GDr_Class [8514303][2021]","Private","J8GDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GDr.class.8514303.2021"
"J8GGe_Class [8514303][2021]","Private","J8GGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GGe.class.8514303.2021"
"J8GHi_Class [8514303][2021]","Private","J8GHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GHi.class.8514303.2021"
"J8GMu_Class [8514303][2021]","Private","J8GMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GMu.class.8514303.2021"
"J8GPs_Class [8514303][2021]","Private","J8GPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GPs.class.8514303.2021"
"J8GRe_Class [8514303][2021]","Private","J8GRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GRe.class.8514303.2021"
"J8GRs_Class [8514303][2021]","Private","J8GRs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GRs.class.8514303.2021"
"J8GTe_Class [8514303][2021]","Private","J8GTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8GTe.class.8514303.2021"
"J8HAd_Class [8514303][2021]","Private","J8HAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HAd.class.8514303.2021"
"J8HAr_Class [8514303][2021]","Private","J8HAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HAr.class.8514303.2021"
"J8HCm_Class [8514303][2021]","Private","J8HCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HCm.class.8514303.2021"
"J8HDa_Class [8514303][2021]","Private","J8HDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HDa.class.8514303.2021"
"J8HDr_Class [8514303][2021]","Private","J8HDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HDr.class.8514303.2021"
"J8HGe_Class [8514303][2021]","Private","J8HGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HGe.class.8514303.2021"
"J8HHi_Class [8514303][2021]","Private","J8HHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HHi.class.8514303.2021"
"J8HMu_Class [8514303][2021]","Private","J8HMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HMu.class.8514303.2021"
"J8HPs_Class [8514303][2021]","Private","J8HPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HPs.class.8514303.2021"
"J8HRe_Class [8514303][2021]","Private","J8HRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HRe.class.8514303.2021"
"J8HTe_Class [8514303][2021]","Private","J8HTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8HTe.class.8514303.2021"
"J8S4Ma_Class [8514303][2021]","Private","J8S4Ma.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8S4Ma.class.8514303.2021"
"J8SAPe_Class [8514303][2021]","Private","J8SAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SAPe.class.8514303.2021"
"J8SBPe_Class [8514303][2021]","Private","J8SBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SBPe.class.8514303.2021"
"J8SCPe_Class [8514303][2021]","Private","J8SCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SCPe.class.8514303.2021"
"J8SDPe_Class [8514303][2021]","Private","J8SDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SDPe.class.8514303.2021"
"J8SJEn_Class [8514303][2021]","Private","J8SJEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SJEn.class.8514303.2021"
"J8SJSc_Class [8514303][2021]","Private","J8SJSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SJSc.class.8514303.2021"
"J8SKEn_Class [8514303][2021]","Private","J8SKEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SKEn.class.8514303.2021"
"J8SKSc_Class [8514303][2021]","Private","J8SKSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SKSc.class.8514303.2021"
"J8SLEn_Class [8514303][2021]","Private","J8SLEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SLEn.class.8514303.2021"
"J8SLSc_Class [8514303][2021]","Private","J8SLSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SLSc.class.8514303.2021"
"J8SLSp_Class [8514303][2021]","Private","J8SLSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SLSp.class.8514303.2021"
"J8SMEn_Class [8514303][2021]","Private","J8SMEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SMEn.class.8514303.2021"
"J8SMSc_Class [8514303][2021]","Private","J8SMSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SMSc.class.8514303.2021"
"J8SMSp_Class [8514303][2021]","Private","J8SMSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8SMSp.class.8514303.2021"
"J8T4Ma_Class [8514303][2021]","Private","J8T4Ma.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8T4Ma.class.8514303.2021"
"J8TAPe_Class [8514303][2021]","Private","J8TAPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TAPe.class.8514303.2021"
"J8TBPe_Class [8514303][2021]","Private","J8TBPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TBPe.class.8514303.2021"
"J8TCPe_Class [8514303][2021]","Private","J8TCPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TCPe.class.8514303.2021"
"J8TDPe_Class [8514303][2021]","Private","J8TDPe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TDPe.class.8514303.2021"
"J8TVEn_Class [8514303][2021]","Private","J8TVEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TVEn.class.8514303.2021"
"J8TVSc_Class [8514303][2021]","Private","J8TVSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TVSc.class.8514303.2021"
"J8TWEn_Class [8514303][2021]","Private","J8TWEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TWEn.class.8514303.2021"
"J8TWSc_Class [8514303][2021]","Private","J8TWSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TWSc.class.8514303.2021"
"J8TXEn_Class [8514303][2021]","Private","J8TXEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TXEn.class.8514303.2021"
"J8TXSc_Class [8514303][2021]","Private","J8TXSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TXSc.class.8514303.2021"
"J8TXSp_Class [8514303][2021]","Private","J8TXSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TXSp.class.8514303.2021"
"J8TYEn_Class [8514303][2021]","Private","J8TYEn.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TYEn.class.8514303.2021"
"J8TYSc_Class [8514303][2021]","Private","J8TYSc.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TYSc.class.8514303.2021"
"J8TYSp_Class [8514303][2021]","Private","J8TYSp.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J8TYSp.class.8514303.2021"
"J9AAd_Class [8514303][2021]","Private","J9AAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9AAd.class.8514303.2021"
"J9AAr_Class [8514303][2021]","Private","J9AAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9AAr.class.8514303.2021"
"J9ACm_Class [8514303][2021]","Private","J9ACm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ACm.class.8514303.2021"
"J9ADa_Class [8514303][2021]","Private","J9ADa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ADa.class.8514303.2021"
"J9ADr_Class [8514303][2021]","Private","J9ADr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ADr.class.8514303.2021"
"J9AGe_Class [8514303][2021]","Private","J9AGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9AGe.class.8514303.2021"
"J9AHi_Class [8514303][2021]","Private","J9AHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9AHi.class.8514303.2021"
"J9AMu_Class [8514303][2021]","Private","J9AMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9AMu.class.8514303.2021"
"J9APs_Class [8514303][2021]","Private","J9APs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9APs.class.8514303.2021"
"J9ARe_Class [8514303][2021]","Private","J9ARe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ARe.class.8514303.2021"
"J9ATe_Class [8514303][2021]","Private","J9ATe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ATe.class.8514303.2021"
"J9BAd_Class [8514303][2021]","Private","J9BAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BAd.class.8514303.2021"
"J9BCm_Class [8514303][2021]","Private","J9BCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BCm.class.8514303.2021"
"J9BDa_Class [8514303][2021]","Private","J9BDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BDa.class.8514303.2021"
"J9BDr_Class [8514303][2021]","Private","J9BDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BDr.class.8514303.2021"
"J9BGe_Class [8514303][2021]","Private","J9BGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BGe.class.8514303.2021"
"J9BHi_Class [8514303][2021]","Private","J9BHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BHi.class.8514303.2021"
"J9BMu_Class [8514303][2021]","Private","J9BMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BMu.class.8514303.2021"
"J9BPs_Class [8514303][2021]","Private","J9BPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BPs.class.8514303.2021"
"J9BRe_Class [8514303][2021]","Private","J9BRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BRe.class.8514303.2021"
"J9BTe_Class [8514303][2021]","Private","J9BTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9BTe.class.8514303.2021"
"J9CAd_Class [8514303][2021]","Private","J9CAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CAd.class.8514303.2021"
"J9CAr_Class [8514303][2021]","Private","J9CAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CAr.class.8514303.2021"
"J9CCm_Class [8514303][2021]","Private","J9CCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CCm.class.8514303.2021"
"J9CDa_Class [8514303][2021]","Private","J9CDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CDa.class.8514303.2021"
"J9CDr_Class [8514303][2021]","Private","J9CDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CDr.class.8514303.2021"
"J9CGe_Class [8514303][2021]","Private","J9CGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CGe.class.8514303.2021"
"J9CHi_Class [8514303][2021]","Private","J9CHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CHi.class.8514303.2021"
"J9CMu_Class [8514303][2021]","Private","J9CMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CMu.class.8514303.2021"
"J9CPs_Class [8514303][2021]","Private","J9CPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CPs.class.8514303.2021"
"J9CRe_Class [8514303][2021]","Private","J9CRe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CRe.class.8514303.2021"
"J9CTe_Class [8514303][2021]","Private","J9CTe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9CTe.class.8514303.2021"
"J9EAd_Class [8514303][2021]","Private","J9EAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EAd.class.8514303.2021"
"J9EAr_Class [8514303][2021]","Private","J9EAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EAr.class.8514303.2021"
"J9ECm_Class [8514303][2021]","Private","J9ECm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ECm.class.8514303.2021"
"J9EDa_Class [8514303][2021]","Private","J9EDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EDa.class.8514303.2021"
"J9EDr_Class [8514303][2021]","Private","J9EDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EDr.class.8514303.2021"
"J9EGe_Class [8514303][2021]","Private","J9EGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EGe.class.8514303.2021"
"J9EHi_Class [8514303][2021]","Private","J9EHi.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EHi.class.8514303.2021"
"J9EMu_Class [8514303][2021]","Private","J9EMu.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EMu.class.8514303.2021"
"J9EPs_Class [8514303][2021]","Private","J9EPs.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9EPs.class.8514303.2021"
"J9ERe_Class [8514303][2021]","Private","J9ERe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ERe.class.8514303.2021"
"J9ETe_Class [8514303][2021]","Private","J9ETe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9ETe.class.8514303.2021"
"J9FAd_Class [8514303][2021]","Private","J9FAd.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9FAd.class.8514303.2021"
"J9FAr_Class [8514303][2021]","Private","J9FAr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9FAr.class.8514303.2021"
"J9FCm_Class [8514303][2021]","Private","J9FCm.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9FCm.class.8514303.2021"
"J9FDa_Class [8514303][2021]","Private","J9FDa.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9FDa.class.8514303.2021"
"J9FDr_Class [8514303][2021]","Private","J9FDr.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9FDr.class.8514303.2021"
"J9FGe_Class [8514303][2021]","Private","J9FGe.class.8514303.2021@mayfieldschoolpo2.onmicrosoft.com",,"https://mayfieldschoolpo2.sharepoint.com/sites/J9FGe.class.8514303.2021"
